product_id,purchase_count
2200747,14
2200752,23
2200763,34
2200764,129
2200802,9
2200803,1
2200805,58
2200807,8
2200808,1
2200809,16
2200831,16
2200836,1
2200837,8
2200838,33
2200843,80
2200848,8
2200852,6
2200853,37
2200870,162
2200876,10
2200884,3
2200885,1497
2200886,6
2200893,7
2200895,3
2200902,41
2200906,198
2200907,1
2200908,188
2200909,1
2200910,5
2200918,9
2200919,388
2200926,6
2200927,739
2200934,116
2200935,37
2200936,52
2200937,266
2200946,2
2200949,263
2200951,96
2200957,5
2200958,76
2200961,1
2200967,7
2200972,32
2200973,8
2200976,12
2200977,4
2200979,11
2200980,110
2200982,257
2200983,8
2200984,105
2200987,12
2200988,13
2200989,4
2200992,20
2200995,61
2201012,9
2201014,25
2201023,231
2201025,4
2201026,5
2201028,26
2201029,228
2201030,174
2201032,33
2201033,575
2201034,8
2201035,4
2201036,887
2201037,84
2201038,24
2201039,27
2201054,15
2201057,10
2201058,13
2201060,7
2201063,3
2201064,11
2201065,2
2201067,1
2201078,495
2201083,2
2201094,742
2201095,1
2201096,130
2201098,38
2201099,2
2201101,1
2201107,17
2201108,47
22100002,1
22100005,2
22100007,3
22100008,1
22100009,5
22100014,4
22100015,6
22100016,1
22100017,8
22100018,5
22100021,2
22100023,2
22100024,3
22100025,3
22100026,4
22100027,1
22100034,1
22100038,1
22100041,1
22100042,6
22100049,3
22100051,1
22100052,2
22100053,3
22100055,1
22100061,4
22100070,4
22100072,2
22100080,2
22100081,2
22100082,1
22100084,1
22100088,1
22100089,8
22100091,2
22100093,1
22100098,3
22100100,4
22100101,1
22100102,5
22100106,13
22100107,1
22100108,4
22100109,2
22100110,29
22100111,110
22100112,69
22100113,124
22100118,1
22100121,4
22100124,2
22100125,6
22100127,5
22100128,21
22100129,21
22100130,10
22200002,1
22200005,36
22200012,9
22200018,1
22200019,8
22200023,33
22200024,1
22200025,3
22200026,5
22200027,6
22200028,5
22200029,2
22200030,2
22200031,2
22200032,2
22200039,1
22200059,17
22200061,2
22200062,15
22200063,2
22200074,4
22200075,4
22200077,4
22200078,12
22200082,3
22200087,18
22200088,14
22200090,1
22200096,1
22200097,19
22200098,1
22200100,2
22200102,1
22200104,2
22200106,1
22200107,1
22200114,16
22200126,7
22200127,1
22200129,3
22200130,9
22200134,4
22200135,33
22200138,24
22200142,2
22200143,8
22200144,11
22200148,2
22200155,5
22200156,1
22200157,95
22200158,8
22200159,3
22200161,12
22200162,1
22200163,2
22200164,5
22200165,3
22200167,6
22200172,1
22200173,10
22200176,152
22200179,53
22200180,3
22200181,34
22200182,71
22200184,35
22200186,3
22200187,88
22200188,188
22200191,1
22200192,6
22200193,1
22200194,57
22200197,2
22200203,3
22200204,2
22200205,16
22200206,31
22200207,2
22200208,5
22200209,1
22200210,14
22200211,7
22200212,8
22200213,3
22200214,6
22200215,4
22200216,4
22200217,42
22200218,1
22200220,6
22200221,12
22200222,13
22200223,7
22200224,8
22200225,5
22200226,5
22200227,19
22200228,7
22200229,5
22200230,4
22200231,6
22200232,7
22200233,3
22200234,16
22200236,37
22200237,8
22200238,5
22200239,11
22200241,6
22200242,6
22200243,2
22200244,10
22200245,9
22200246,2
22200247,10
22200248,4
22200249,14
22200250,3
22200251,10
22200252,4
22200253,3
22200254,25
22200255,2
22200256,9
22200257,17
22200258,5
22200259,4
22200261,1
22200264,45
22200265,8
22200266,5
22200268,44
22200269,55
22200270,4
22300002,110
22300003,7661
22300004,116
22300005,55
22300006,183
22300008,1
22300010,1
22300011,5
22300013,3
22300014,2
22300015,16
22300016,136
22300017,3
22300018,31
22300022,8
22300023,10
2240000,7
22400001,29
22400002,29
22400003,17
22400004,22
22400005,11
22400006,14
22400008,39
22400009,14
22400010,1
22400011,4
22400012,11
22400015,1
22400016,2
22400019,5
2240002,3
22400020,3
22400022,4
22400023,2
22400026,89
22400027,8
22400029,28
2240003,3
22400030,51
22400032,40
22400033,34
22400034,1
22400036,476
22400037,117
22400038,7
2240004,2
22400040,140
22400042,1
22400043,13
22400044,1
22400045,1
22400046,65
22400047,21
22400048,17
22400049,1
22400050,11
22400051,18
22400052,4
22400053,49
22400054,368
22400055,72
22400056,4
22400057,6
22400058,23
22400059,9
22400060,22
22400064,1
22400065,4
22400066,5
22400067,163
22400069,1
2240007,5
22400071,2
22400072,2
22400073,27
22400074,4
22400075,5
22400076,20
22400077,1
22400079,1
2240008,10
22400080,65
22400081,22
22400082,1
22400083,10
22400084,727
22400085,101
22400086,196
22400089,14
22400090,6
22400091,1
22400092,3
22400093,4
22400094,28
22400095,20
22400096,26
22400097,9
22400102,38
22400103,34
22400104,8
22400105,41
22400106,15
22400107,383
22400108,19
22400110,9
22400111,137
22400112,3
22400114,1
22400115,2
22400116,1
22400117,15
22400118,13
22400119,5
22400121,228
22400122,230
22400124,63
22400125,30
22400127,28
22400129,12
22400131,228
22400132,7
22400133,2
22400135,1
22400137,4
22400139,1
2240014,4
22400140,5
22400145,2
22400147,19
2240015,25
22400150,1
22400152,18
22400153,94
22400154,7
22400157,1
22400161,37
22400162,185
22400163,526
22400164,159
22400165,477
22400166,370
22400167,6
22400168,2
22400169,2
22400170,8
22400171,86
22400172,73
22400174,4
22400175,48
22400176,2
22400177,1
22400178,81
22400179,62
22400181,1
22400182,34
22400183,6
22400184,9
22400185,1
22400186,1
22400189,3
2240019,24
22400191,88
22400192,3
22400193,1
22400195,1
22400196,25
22400197,61
22400199,1
2240020,8
22400200,2
22400201,5
22400203,24
22400204,29
22400205,1
22400208,2
2240021,14
22400211,7
22400212,19
22400213,194
22400214,47
22400215,20
22400216,4
2240022,31
22400220,24
22400222,4
22400226,1
22400227,2
22400228,1
22400230,2
22400231,3
22400233,5
22400234,26
22400235,7
22400236,7
22400237,10
22400238,5
2240024,111
22400240,15
22400242,1
22400247,21
2240025,328
22400250,7
22400258,8
22400259,3
2240026,4
22400260,14
22400263,1
22400265,3
22400266,1
2240027,3
2240030,3
2240031,1
2240032,6
2240033,3
2240034,23
2240035,6
2240036,25
2240037,3
2240038,62
2240039,22
2240040,12
2240041,6
2240043,5
2240046,3
2240047,5
2240053,36
2240054,65
2240055,45
2240056,33
2240058,1
2240061,1
2240063,1
2240068,9
2240069,4
2240070,10
2240071,6
2240072,2
2240074,1
2240075,1
2240076,11
2240079,21
2240080,5
2240081,89
2240082,42
2240086,2
2240088,11
2240089,1
2240091,22
2240094,6
2240095,3
2240097,8
2240098,2
2240099,3
2240100,2
2240102,12
2240103,4
2240104,2
2240107,41
2240108,6
2240110,4
2240111,24
2240112,84
2240113,2
2240114,11
2240116,2
2240118,559
2240119,56
2240121,7
2240122,9
2240123,31
2240124,200
2240125,1035
2240127,24
2240128,7
2240131,4
2240132,2
2240133,7
2240134,2
2240135,3
2240136,1
2240137,2
2240139,2
2240140,2
2240141,3
2240142,6
2240143,7
2240144,2
2240145,2
2240146,4
2240147,6
2240148,4
2240149,3
2240150,205
2240151,2
2240152,8
2240156,15
2240157,44
2240159,7
2240160,1
2240161,17
2240162,1
22500001,12
22500002,27
22500003,25
22500004,69
22500005,8
22500006,33
22500008,9
22500009,198
22500011,254
22500012,176
22500013,35
22500014,20
22500016,27
22500017,2
22500019,70
22500020,32
22500021,8
22500022,21
22500023,74
22500025,9
22500026,53
22500027,34
22500028,52
22500029,374
22500034,6
22500035,1
22500037,65
22500039,1
22500040,6
22500042,8
22500044,137
22500045,75
22500047,16
22500048,198
22500049,30
22500050,147
22500051,86
22500052,47
22500053,3
22500055,6
22500056,70
22500057,5
22500059,101
22500061,3
22500063,2
22500066,562
22500067,27
22500068,57
22500069,42
22500070,179
22500071,1
22500072,108
22500074,7
22500078,22
22500080,1
22500081,32
22500082,1
22500087,12
22500088,26
22500089,1
22500091,13
22500094,1
22500095,5
22500101,37
22500102,13
22500103,86
22500104,37
22500107,5
22500108,9
22500110,2
22500113,23
22500114,3
22500115,48
22500116,3
22500117,45
22500119,22
22500120,145
22500121,59
22500122,34
22500123,28
22500125,13
22500126,15
22500127,21
22500128,45
22500131,6
22500132,72
22500133,1
22500134,1
22500135,26
22500137,41
22500138,4
22500139,2
22500140,38
22500141,1
22500143,18
22500144,1
22500147,2
22500150,5
22500151,8
22500152,36
22500153,11
22500154,12
22500155,21
22500156,11
22500157,13
22500158,5
22500159,1
22500161,5
22500163,1
22500164,14
22500165,2
22500171,3
22500172,14
22500174,16
22500176,13
22500177,2
22500181,1
22500184,43
22500185,23
22500186,40
22500188,22
22500189,17
22500190,21
22500193,7
22500195,7
22500196,2
22500197,1
22500206,1
22500207,9
22500208,1
22500210,2
22500215,13
22500216,13
22500217,6
22500218,3
22500219,12
22500220,1
22500222,1
22500224,5
22500227,135
22500228,519
22500229,56
22500230,6
22500234,50
22500235,50
22500238,21
22500239,7
22500240,17
22500241,7
22500242,9
22500244,48
22500245,13
22500246,6
22500247,54
22500248,65
22500249,82
22500250,3
22500253,2
22500257,1
22500258,24
22500259,40
22500260,21
22500261,178
22500262,1
22500265,251
22500268,1
22500269,6
22500271,3
22500272,2
22500273,2
22500276,1039
22500280,5
22500282,2
22500283,8
22500292,114
22500293,1
22500296,3
22500297,3
22500298,24
22500301,1
22500305,10
22500306,1
22500307,3
22500308,3
22500309,1
22500310,2
22500311,3
22500312,3
22500313,3
22500315,1
22500318,2
22500319,3
22500321,3
22500322,3
22500324,1
22500327,11
22500332,2
22500334,1
22500337,1
22500339,3
22500344,78
22500345,5
22500346,3
22500348,50
22500349,1
22500355,4
22500359,8
22500360,56
22500365,4
22500367,2
22500369,51
22500370,2
22500371,8
22500374,2
22500378,3
22500379,1
22500380,5
22500381,2
22600001,7
22600003,48
22600004,20
22600005,9
22600007,23
22600011,2
22600013,39
22600014,6
22600015,34
22600016,46
22600019,4
22600022,11
22600023,38
22600024,1
22600025,1053
22600026,1355
22600029,218
22600030,2
22600031,32
22600032,2
22600038,8
22600039,25
22600041,1
22600042,74
22600043,95
22600045,25
22600046,59
22600051,61
22600052,139
22600053,2
22600055,18
22600057,13
22600060,99
22600061,5
22600065,30
22600067,27
22600068,5
22600069,80
22600070,28
22600071,19
22600072,69
22600075,48
22600076,32
22600078,23
22600081,152
22600083,5
22600085,11
22600086,1
22600088,6
22600089,8
22600090,10
22600091,1
22600092,5
22600095,12
22600096,1
22600100,2
22700002,3
22700003,16
22700004,2
22700005,305
22700006,119
22700007,192
22700008,96
22700009,27
22700010,1
22700012,4
22700016,2
22700020,2
22700021,368
22700023,15
22700024,42
22700026,38
22700027,7
22700030,7
22700032,3
22700034,3
22700035,2
22700041,37
22700042,76
22700043,3
22700044,361
22700045,200
22700046,120
22700047,25
22700048,216
22700053,8
22700056,43
22700057,4
22700060,5
22700062,71
22700063,3
22700064,10
22700065,602
22700066,269
22700067,2018
22700068,4867
22700069,664
22700070,16
22700071,5
22700074,40
22700075,536
22700076,1154
22700077,133
22700078,3369
22700079,376
22700080,205
22700081,325
22700084,6345
22700085,23
22700086,24
22700087,1
22700088,271
22700092,10
22700093,22
22700094,258
22700095,76
22700096,298
22700098,59
22700100,5
22700102,38
22700103,47
22700104,5
22700105,1
22700106,7
22700107,11
22700108,8
22700109,2
22700110,1
22700111,2
22700113,2
22700115,3
22700116,1
22700117,5
22700118,11
22700119,13
22700120,7
22700123,1
22700124,2
22700126,13
22700127,5021
22700128,4113
22700129,12109
22700130,15
22700131,671
22700135,13
22700136,16
22700137,2
22700138,37
22700139,1
22700140,7
22700141,6
22700142,23
22700144,1
22700147,5
22700148,6
22700149,3
22700150,1
22700151,32
22700153,5
22700156,9
22700157,1
22700160,21
22700161,20
22700167,8
22700168,4
22700169,8
22700170,1
22700174,11
22700175,146
22700176,12
22700177,331
22700181,1
22700185,32
22700188,1
22700190,7
22700191,64
22700192,7
22700193,1952
22700194,187
22700195,5
22700196,23
22700197,13
22700200,18
22700201,131
22700202,2145
22700203,2
22700204,3
22700205,514
22700206,34
22700207,89
22700208,573
22700211,27
22700212,10
22700219,17
22700226,6
22700231,2
22700236,10
22700238,1
22700243,34
22700245,12
22700247,101
22700248,273
22700249,2
22700251,14
22700252,16
22700253,70
22700254,7
22700257,22
22700258,1
22700259,1
22700260,8
22700261,1
22700262,2
22700263,9
22700264,7
22700265,1
22700267,1
22700270,4
22700272,1
22700277,1
22700278,1
22700280,13
22700281,2
22700283,3
22700285,3
22700287,1
22700291,2
22700292,30
22700296,12
22700299,891
22700304,31
22700309,50
22700312,11
22700315,32
22700316,79
22700318,5
22700319,84
22700320,190
22700322,102
22700323,255
22700324,112
22700325,149
22700333,48
22700337,18
22700338,7
22700339,134
22700341,2
22700343,10
22700344,23
22700348,1
22700349,1
22700350,5
22700359,1
22700364,21
22700365,50
22700366,22
22700368,22
22700369,20
22700373,1
22700381,71
22700383,1
22700384,79
22700388,1
22700395,1
22700396,1
22700397,1
22700407,15
22700409,1
22700411,1
22700413,17
22700414,20
22700415,10
22700416,68
22700420,168
22700422,616
22700423,399
22700426,17
22700427,5
22700430,51
22700431,1
22700434,64
22700435,211
22700438,266
22700439,12
22700440,13
22700441,3
22700442,2
22700443,3
22700444,19
22700445,35
22700446,6
22700448,190
22700449,2
22700450,1
22700451,2
22700452,7
22700453,1
22700454,1
22700455,1
22700457,1
22700458,6
22700459,4
22700461,1
22700462,36
22700463,2
22700464,383
22700465,105
22700466,255
22700467,186
22700468,111
22700469,1
22700470,1
22700472,5
22700473,2
22700475,1
22700476,2
22700477,3
22700478,2
22700482,15
22700483,4
22700485,3
22700486,1
22700494,8
22700497,12
22700499,1
22700500,35
22700504,5
22700508,4
22700509,3
22700512,52
22700516,3
22700521,12
22700524,1287
22700525,5
22700528,911
22700532,22
22700533,8
22700535,23
22700536,2
22700538,2
22700539,1
22700540,1
22700541,74
22700542,1
22700543,1
22700544,3
22700545,18
22700546,1
22700551,15
22700552,13
22700553,21
22700554,1
22700557,2
22700558,6
22700559,2
22700560,14
22700561,7
22700562,38
22700564,11
22700565,39
22700566,1
22700568,3
22700571,6
22700572,2
22700573,4
22700574,47
22700575,1
22700576,1
22700579,5
22700580,60
22700581,12
22700582,5
22700584,1
22700588,56
22700590,8
22700591,1
22700592,1
22700593,8
22700595,12
22700596,2
22700597,6
22700598,16
22700600,2
22700601,64
22700602,1
22700603,15
22700604,10
22700605,2
22700608,4
22700609,3
22700610,11
22700612,7
22700613,1
22700616,1
22700639,7
22700644,1
22700653,1
22700656,6
22700661,1
22700665,4
22700667,23
22700669,6
22700670,1
22700671,1
22700673,2
22700674,10
22700675,8
22700676,31
22700677,189
22700678,1
22700679,58
22700680,430
22700681,278
22700682,1
22700683,4
22700685,15
22700686,4
22700687,4
22700688,8
22700689,6
22700690,3
22700691,11
22700694,1
22700695,1
22700696,4
22700697,2
22700699,1
22700700,4
22700701,1
22700706,2
22700709,1
22700710,8
22700711,12
22700712,4
22700713,5
22700714,1
22700715,1
22700716,2
22700718,3
22700719,6
22700720,47
22700721,1
22700722,2
22700723,1
22700725,381
22700726,1
22700728,2
22700729,1
22700730,1
22700731,17
22700733,1
22700738,1
22700739,4
22700740,1
22700741,7
22700745,1
22700746,1
22700748,5
22700750,1
22700753,1
22700755,896
22700756,80
22700757,89
22700758,41
22700779,7
22700795,16
22700796,274
22700797,34
22700798,25
22700799,467
22700800,75
22700803,3
22700804,15
22700805,85
22700807,248
22700808,385
22700822,2
22700823,1
22700826,1
22700827,3
22700830,5
22700831,1
22700835,21
22700836,19
22700839,2
22700840,312
22700841,21
22700842,306
22700850,3
22700851,195
22700852,439
22700853,188
22700854,186
22700855,1
22700856,81
22700858,2
22700859,47
22700860,7
22700861,1
22700863,23
22700864,27
22700865,93
22700866,67
22700868,17
22700869,34
22700873,5
22700874,1
22700882,1
22700883,2
22700884,6
22700886,1
22700887,1
22700888,17
22700889,265
22700890,85
22700891,1
22700892,1
22700894,2
22700896,1
22700898,2
22700902,3
22700903,2
22700904,4
22700906,42
22700908,33
22700910,8
22700911,145
22700913,2
22700914,1
22700915,1
22700916,5
22700918,1
22700919,62
22700920,34
22700921,6
22700924,32
22700927,8
22700933,37
22700934,1
22700939,1
22700940,195
22700942,77
22700943,391
22700945,1
22700946,3
22700947,2
22700949,1
22700952,4
22700953,42
22700955,473
22700956,906
22700957,181
22700958,52
22700959,24
22700960,66
22700961,81
22700962,400
22700963,1596
22700964,476
22700965,1496
22700966,22
22800001,8
22800002,9
22800003,2
22800004,14
22800005,13
22800006,73
22800007,76
22800015,4
22800016,7
22800017,2
22800018,10
22800020,3
22800021,2
22800022,9
22800023,8
22800025,16
22800026,38
22800027,17
22800028,53
22800032,55
22800033,244
22800035,27
22800040,10
22800041,22
22800042,6
22800044,6
22800045,1
22800050,1
22800051,1
22800054,5
22800055,16
22800057,3
22800058,6
22800059,10
22800062,4
22800063,1
22800064,1
22800069,3
22800072,1
22800073,4
22800074,1
22800075,14
22800076,1
22800078,8
22800079,2
22800082,1
22800083,9
22800085,6
22800086,17
22800088,9
22800089,96
22800090,175
22800092,3
22800093,35
22800095,48
22800097,4
22800098,26
22800099,3
22800100,2
22800101,299
22800102,1
22800104,551
22800107,2
22800108,4
22800109,15
22800113,1
22800114,23
22800117,1
22800118,1
22800119,2
22800121,28
22900001,55
22900002,2
22900003,33
22900004,133
22900005,50
22900006,28
22900007,41
22900008,23
22900009,85
22900010,3
22900012,14
22900016,1
22900018,1
22900019,2
22900022,18
22900023,5
22900028,8
22900029,8
22900030,15
22900033,39
22900034,40
22900039,48
22900041,13
22900043,1
22900052,15
22900053,11
22900054,61
22900055,14
22900058,33
22900059,10
22900061,4
22900062,3
22900063,17
22900064,4
22900065,166
22900066,33
22900067,5
22900069,17
22900070,15
22900071,1
22900072,41
22900073,3
22900074,11
22900075,35
22900076,6
22900077,1
22900079,64
22900080,6
22900081,2
22900082,34
22900083,29
22900085,14
22900086,78
22900087,83
22900088,250
22900089,365
22900090,22
22900091,25
22900093,16
22900094,1
22900104,88
22900105,1
22900106,4
22900107,13
22900108,5
22900109,11
22900110,4
22900111,16
22900113,1
22900115,1
22900116,1
22900119,4
22900120,1
22900121,1
22900122,1
22900123,2
22900126,28
22900128,2
22900129,6
22900130,8
22900131,9
22900132,5
22900133,4
22900134,17
22900135,21
22900136,14
22900137,4
22900138,19
22900144,1
22900145,2
22900150,1
22900151,3
22900152,1
22900154,1
22900156,5
22900169,4
22900172,1
22900184,34
22900187,4
22900188,19
22900190,12
22900191,9
22900192,2
22900193,7
22900194,19
22900195,24
22900200,1
22900201,1
22900207,162
22900208,1
22900209,2
22900211,20
22900217,38
22900218,44
22900219,40
22900220,7
22900224,3
22900226,11
22900227,7
22900230,13
22900231,22
22900232,28
22900233,16
22900234,11
22900236,1
22900287,38
22900288,114
22900289,14
22900290,4
22900303,1
22900313,2
22900315,1
22900323,3
22900326,3
22900327,1
22900329,9
22900331,1
22900339,2
22900340,1
22900341,3
22900342,3
22900343,1
22900344,1
22900346,2
22900359,2
22900377,1
22900381,1
22900389,2
22900396,1
22900416,3
22900422,1
22900427,7
22900428,1
22900432,1
22900433,1
22900434,1
22900435,1
23000000,1
23000002,14
23000004,4
23000006,1
23000008,6
23000012,5
23000015,21
23000017,1
23000018,10
23000019,1
23000021,5
23000023,4
23000024,5
23000025,7
23000026,26
23000027,2
23000028,4
23000031,15
23000032,15
23000034,1
23000038,43
23000039,2
23000040,101
23000041,2
23000044,40
23000046,4
23000049,36
23000051,3
23000053,5
23000054,36
23000057,22
23000058,1
23000063,14
23000064,4
23000065,366
23000066,22
23000067,128
23000068,13
23000069,158
23000070,44
23000071,38
23000072,2
23000075,264
23000076,2
23000077,1
23000078,6
23000080,28
23000081,59
23000082,1
23000083,20
23000084,4
23000086,7
23000087,3
23000091,1
23000096,12
23000098,62
23000099,8
23000100,24
23000101,17
23000102,23
23000104,442
23000106,1
23000108,5
23000109,1
23000110,4
23000111,8
23000112,180
23000113,40
23000114,7
23000115,6
23000116,2
23000117,7
23000119,99
23000120,2
23000121,3
23000124,23
23000130,7
23000131,25
23000132,5
23000133,21
23000134,2
23000135,1
23000136,2
23000139,1
23000140,2
23000141,21
23000142,1
23000144,5
23000145,16
23000146,17
23000147,4
23000148,6
23000149,10
23000150,4
23000152,51
23000153,34
23000154,17
23000155,11
23000156,366
23000157,3
23000158,1
23000159,2
23000160,16
23000161,510
23000163,5
23000164,5
23000165,23
23000166,2
23000167,30
23000168,2
23000169,90
23000171,4
23000172,62
23000173,1
23000174,7
23000177,3
23000178,2
23000179,2
23000181,32
23000182,5
23000183,8
23000185,1
23000187,35
23000188,1
23000189,5
23000191,19
23000192,68
23000193,11
23000194,133
23000195,13
23000196,2
23000198,4
23000202,2
23000204,3
23000208,1
23000209,18
23000212,2
23000213,1
23000214,33
23000215,2
23000217,4
23000218,71
23000219,4
23000220,14
23000221,3
23000222,1
23000223,5
23000224,3
23000227,1
23000228,9
23000229,2
23000231,6
23000233,26
23000234,9
23000235,1
23000236,16
23000237,11
23000238,25
23000239,5
23000240,42
23000241,4
23000242,7
23000243,1
23000244,4
23000245,22
23000246,12
23000247,50
23000256,11
23000258,2
23000259,15
23000262,1
23000263,8
23000265,7
23000269,9
23000271,1
23000272,3
23000274,3
23000277,22
23000279,8
23000280,11
23000281,6
23000282,10
23000283,7
23000284,21
23000286,1
23000287,15
23000288,77
23000289,22
23000290,140
23000291,74
23000292,156
23000303,4
23000314,44
23000315,1
23000318,6
23000319,50
23000321,3
23000329,2
23000352,17
23000353,15
23000354,35
23000359,1
23000360,1
23000362,1
23000365,4
23000369,22
23000372,13
23000374,2
23000375,6
23000383,2
23000384,1
23000388,1
23000394,5
23000395,2
23000396,1
23000398,22
23000410,2
23000412,3
23000414,1
23000418,1
23000419,1
23000420,13
23000421,13
23000424,2
23000425,2
23000431,1
23000433,1
23000440,3
23000441,1
23000442,1
23000444,6
23000446,1
23000449,1
23000454,4
23000456,1
23000458,8
23000460,22
23000462,1
23000470,5
23000473,6
23000476,1
23000479,7
23000481,11
23000483,5
23000484,6
23000488,1
23000490,5
23000491,2
23000492,9
23000494,2
23000495,1
23000502,3
23000510,3
23000511,1
23000513,1
23000514,1
23000515,7
23000516,3
23000518,5
23000521,67
23000522,1
23000523,10
23000525,8
23000540,1
23000541,6
23000543,2
23000544,3
23000549,7
23000550,4
23000551,53
23000552,52
23000555,5
23000556,1
23000557,13
23000559,5
2300056,10
23000561,4
23000562,15
23000563,7
23000565,41
23000569,7
23000570,85
23000571,1
23000572,11
23000574,1
23000575,5
23000576,1
23000578,1
23000581,2
23000582,5
23000587,2
23000590,11
23000594,7
23000598,1
23000599,11
23000600,25
23000603,2
23000615,3
23000618,2
23000620,4
23000624,3
23000626,2
23000628,10
23000630,2
23000632,1
23000634,16
23000642,13
23000650,66
23000677,7
23000678,1
23000680,13
23000686,33
2300074,180
2300095,34
2300099,9
2300100,147
2300138,19
2300159,41
2300161,283
2300163,15
2300176,33
2300177,1
2300181,5
2300182,6
2300183,3
2300192,74
2300200,89
2300201,397
2300203,10
2300206,28
2300208,51
2300214,62
2300215,56
2300216,25
2300218,231
2300219,267
2300220,1
2300222,199
2300224,4
2300225,62
2300226,8
2300227,114
2300231,3
2300234,282
2300235,27
2300238,27
2300241,197
2300243,13
2300244,32
2300246,5
2300249,48
2300254,6
2300255,9
2300256,4
2300260,11
2300261,65
2300262,226
2300264,16
2300268,22
2300275,21
2300280,23
2300287,43
2300288,22
2300290,18
2300294,860
2300295,155
2300296,492
2300300,42
2300303,18
2300304,24
2300305,55
2300306,7
2300307,322
2300308,5
2300310,21
2300312,3
2300313,1
2300314,159
2300315,96
2300317,2
2300319,36
2300320,27
2300321,19
2300322,6
2300323,22
2300324,9
2300325,16
2300326,8
2300327,13
2300328,4
2300329,1014
2300331,222
2300332,21
23100006,6
23100017,44
23100018,9
23100019,7
23100020,8
23100021,14
23100022,24
23100023,12
23100025,12
23100026,6
23100027,2
23100028,13
23100029,15
23100030,4
23100031,3
23100032,39
23100033,70
23100034,51
23100035,104
23100036,42
23100037,16
23200000,3
23200003,3
23200004,9
23200009,3
23200010,1
23200013,1
23200015,4
23200016,4
23200017,2
23200019,1
23200020,3
23200021,2
23200022,10
23200023,4
23200024,4
23200025,7
23200026,3
23200029,1
23200031,1
23200032,1
23200033,3
23200036,1
23200039,2
23200040,1
23200042,7
23200043,1
23200044,1
23200045,1
23200046,5
23200048,2
23200050,1
23200051,4
23200054,1
23200101,17
23200105,19
23200109,4
23200117,6
23200118,2
23200126,5
23200128,5
23200129,4
23200131,2
23200133,11
23200136,13
23200137,5
23200138,2
23200139,5
23200141,1
23200142,3
23200149,4
23200154,1
23200155,12
23200156,1
23200157,9
23200158,5
23200159,1
23200161,4
23200163,3
23200164,9
23200165,13
23200166,14
23200167,12
23200169,8
23200170,22
23200171,21
23200172,16
23200174,7
23200175,6
23200176,1
23200177,3
23200178,1
23200179,3
23200180,14
23200181,2
23200185,1
23200193,19
23200194,2
23200195,4
23200197,12
23200198,1
23200199,3
23200200,11
23200201,4
23200202,2
23200203,3
23200204,7
23200205,19
23200206,7
23200207,2
23200208,6
23200209,15
23200210,12
23200211,4
23200212,2
23200213,1
23200214,4
23200225,1
23200226,2
23200227,1
23200228,2
23200230,7
23200231,2
23200232,3
23200233,5
23200234,1
23200235,4
23200236,56
23200249,1
23200270,1
23200272,1
23200286,2
23200287,1
23200289,1
23200290,2
23200292,1
23200293,1
23200294,9
23200295,3
23200296,8
23200297,5
23200299,6
23200300,1
23200301,5
23200302,2
23200303,2
23200304,6
23200305,2
23200306,5
23200307,1
23200308,4
23200313,3
23200315,3
23200316,1
23200322,1
23200324,1
23200325,3
23200326,2
23200329,8
23200330,1
23200331,10
23200332,17
23200334,1
23200335,3
23200336,10
23200337,8
23200338,2
23200339,2
23200340,2
23200342,8
23200343,3
23200344,6
23200345,4
23200346,17
23200347,9
23200348,6
23200350,5
23200352,5
23200356,3
23200359,4
23200360,2
23200361,4
23200364,2
23200365,3
23200366,2
23200371,6
23200374,1
23200376,1
23200377,3
23200381,4
23200382,2
23200384,1
23200386,4
23200388,1
23200390,5
23200391,1
23200392,2
23200394,2
23200398,2
23200400,1
23200402,1
23200412,1
23200416,1
23200417,1
23200419,1
23200420,1
23200424,1
23200427,2
23200430,3
23200433,1
23200437,1
23200439,2
23200442,3
23200449,2
23200458,2
23200459,7
23200460,13
23200462,1
23200463,5
23200464,5
23200465,4
23200469,2
23200470,3
23200476,5
23200477,6
23200479,9
23200480,1
23200481,3
23200482,2
23200483,5
23200485,5
23200486,2
23200487,1
23200488,3
23200489,9
23200490,4
23200491,4
23200492,5
23200493,1
23200494,1
23200496,5
23200497,1
23200498,4
23200499,1
23200502,1
23200503,5
23200508,2
23200510,2
23200511,4
23200514,3
23200516,1
23200518,1
23200519,3
23200522,6
23200523,1
23200524,2
23200526,1
23200528,1
23200532,1
23200534,1
23200542,4
23200545,1
23200546,6
23200549,7
23200554,5
23200557,1
23200559,2
23200572,1
23200574,19
23200575,4
23200577,1
23200580,6
23200583,5
23200586,10
23200588,27
23200589,2
23200590,9
23200591,3
23200592,23
23200593,36
23200599,10
23200600,1
23200604,8
23200605,1
23200707,1
23200708,3
23200709,4
23200710,8
23200711,2
23200972,11
23200973,1
23200974,29
23200975,3
23200976,3
23200977,2
23200978,14
23200979,1
23200980,2
23200981,16
23200982,4
23200983,2
23200984,7
23200985,14
23200986,1
23200988,2
23200989,1
23200990,4
23200991,1
23200992,2
23200993,2
23200994,4
23200997,8
23200998,1
23200999,9
23201001,1
23201002,14
23201003,5
23201005,1
23201006,2
23201007,5
23201008,4
23201009,3
23201010,20
23201011,3
23201012,5
23201013,10
23201014,6
23201015,9
23201016,6
23201017,9
23201018,5
23201019,2
23201020,3
23201021,9
23201022,1
23201023,2
23201024,3
23201025,1
23201026,11
23201027,5
